43.24,9.5,3.51,663.0,263.0,803.0
42.6,11.33,0.24,615.0,245.0,840.0
-41.83,-13.21,2.99,558.0,220.0,875.0
-40.94,-15.14,6.17,490.0,194.0,908.0
-39.93,-17.04,9.29,408.0,171.0,938.0
-38.83,-18.86,12.31,314.0,157.0,961.0
-37.64,-20.55,15.21,212.0,151.0,977.0
-36.39,-22.07,17.96,111.0,146.0,987.0
-35.06,-23.42,20.57,13.0,135.0,994.0
-33.65,-24.58,23.04,-77.0,116.0,996.0
-26.39,-28.85,33.25,-412.0,42.0,975.0
-20.56,-31.41,40.0,-732.0,-49.0,937.0
-16.91,-29.76,42.44,-920.0,-109.0,863.0
-17.19,-18.62,35.12,-811.0,-143.0,845.0
-19.0,-9.97,24.96,-640.0,-173.0,823.0
-20.33,-1.42,13.55,-357.0,-184.0,821.0
-22.24,-13.82,1.68,-60.0,-69.0,858.0
-22.86,25.85,9.42,280.0,62.0,958.0
-21.74,31.34,15.02,349.0,4.0,988.0
-18.2,31.97,15.83,-321.0,-3.0,978.0
-12.74,30.64,12.52,20.0,94.0,950.0
-7.83,29.87,8.08,848.0,171.0,934.0
-1.78,29.44,1.75,651.0,207.0,925.0
3.14,-29.34,-3.38,496.0,265.0,925.0
9.52,-28.11,-7.65,649.0,312.0,763.0
11.65,-13.2,-11.16,9.0,543.0,640.0
11.94,-14.26,-10.91,127.0,257.0,811.0
11.22,-13.94,-10.25,325.0,96.0,847.0
10.19,-11.32,-9.84,256.0,81.0,846.0
8.95,-10.16,-9.26,276.0,61.0,841.0
-13.32,-19.18,4.43,505.0,814.0,885.0
-11.59,-20.26,7.9,421.0,794.0,884.0
-9.87,-21.2,11.32,326.0,772.0,885.0
-8.14,-21.95,14.65,225.0,746.0,885.0
-6.4,-22.52,17.86,123.0,714.0,886.0
-4.68,-22.91,20.95,27.0,677.0,886.0
-3.0,-23.14,23.88,-62.0,636.0,886.0
-1.41,-23.27,26.66,-144.0,591.0,886.0
0.07,-23.33,-29.27,-218.0,545.0,885.0
5.45,-22.6,-39.89,-281.0,502.0,882.0
7.85,-20.67,-46.32,-523.0,377.0,844.0
6.93,-17.71,-48.46,-701.0,243.0,800.0
4.26,-15.24,-46.25,-728.0,192.0,776.0
0.49,-12.09,-40.28,-683.0,133.0,777.0
-5.13,-7.43,28.1,-586.0,68.0,793.0
-9.94,-0.0,15.05,-292.0,46.0,812.0
-14.49,-8.61,1.71,126.0,138.0,827.0
-17.48,16.44,10.35,630.0,269.0,853.0
-17.42,19.52,16.71,24.0,218.0,888.0
-15.33,18.79,19.28,141.0,170.0,901.0
-10.8,16.31,17.98,85.0,160.0,890.0
-5.66,15.13,14.76,932.0,219.0,866.0
0.52,-13.0,-10.27,778.0,302.0,851.0
8.12,-11.33,-4.52,540.0,411.0,840.0
14.21,-11.52,-0.39,316.0,489.0,843.0
20.97,-8.15,-2.37,229.0,553.0,860.0
23.69,-2.91,-4.73,188.0,613.0,718.0
20.8,-2.75,-3.28,-398.0,651.0,474.0
17.6,-4.14,-2.65,109.0,370.0,750.0
14.2,-3.08,-2.47,309.0,233.0,833.0
-29.63,10.17,62.15,386.0,413.0,716.0
-29.81,10.87,61.1,497.0,404.0,726.0
-29.99,11.38,59.94,608.0,405.0,742.0
-30.18,11.64,58.64,711.0,417.0,768.0
-30.34,11.64,57.17,798.0,436.0,802.0
-30.47,11.37,55.51,866.0,456.0,838.0
-30.54,10.85,53.68,913.0,473.0,866.0
-30.54,10.08,51.71,942.0,484.0,885.0
-30.46,9.13,49.63,953.0,491.0,898.0
-28.9,3.64,37.17,910.0,570.0,913.0
25.31,2.4,22.6,808.0,636.0,896.0
17.79,10.64,3.88,534.0,722.0,871.0
-10.01,-17.1,11.27,172.0,680.0,867.0
-2.08,-20.18,24.31,-253.0,478.0,869.0
4.2,-20.01,-35.02,-537.0,303.0,858.0
6.64,-19.24,-39.78,-700.0,190.0,795.0
6.49,-17.37,-40.54,-731.0,129.0,765.0
3.75,-14.02,-36.52,-647.0,89.0,771.0
-0.23,-10.38,29.34,-491.0,81.0,788.0
-5.32,-5.32,18.8,-210.0,122.0,816.0
-11.53,-3.39,3.7,286.0,247.0,835.0
-15.44,10.11,8.45,736.0,299.0,860.0
-17.13,15.04,17.77,95.0,280.0,882.0
-16.17,17.78,22.61,267.0,164.0,889.0
-12.83,17.5,22.13,173.0,133.0,876.0
-7.91,15.64,18.79,909.0,226.0,857.0
-0.91,13.59,13.12,612.0,345.0,842.0
5.41,-12.15,-7.86,378.0,480.0,841.0
12.76,-11.24,-3.09,238.0,644.0,854.0
21.66,-0.65,-0.97,124.0,743.0,459.0
-5.52,-11.57,9.72,429.0,882.0,840.0
-3.59,-12.14,12.92,345.0,856.0,839.0
-1.66,-12.62,16.02,254.0,825.0,839.0
0.24,-13.0,-19.0,161.0,788.0,839.0
2.11,-13.3,-21.84,72.0,746.0,840.0
3.91,-13.53,-24.53,-10.0,702.0,841.0
5.61,-13.71,-27.1,-85.0,656.0,843.0
7.19,-13.87,-29.54,-153.0,612.0,846.0
13.18,-13.89,-39.58,-217.0,571.0,848.0
15.86,-13.06,-45.26,-527.0,430.0,815.0
15.07,-10.89,-45.96,-729.0,344.0,737.0
11.9,-8.12,-41.46,-807.0,251.0,687.0
7.27,-5.93,-33.48,-683.0,206.0,725.0
0.21,-0.65,-19.49,-476.0,181.0,754.0
-5.81,-7.99,4.91,-180.0,198.0,806.0
-10.71,18.0,9.19,281.0,339.0,828.0
-11.88,23.22,20.37,808.0,413.0,872.0
-9.07,20.9,24.1,188.0,170.0,882.0
-5.05,16.85,24.27,71.0,240.0,857.0
0.1,-13.1,-21.26,796.0,319.0,840.0
4.27,-12.54,-17.61,585.0,379.0,840.0
9.0,-12.38,-13.44,395.0,517.0,848.0
15.05,-11.67,-8.39,300.0,600.0,863.0
20.26,-1.37,-4.65,67.0,666.0,821.0
23.66,6.36,2.31,-548.0,536.0,557.0
19.89,-0.14,-4.04,104.0,288.0,781.0
16.93,-1.15,-4.6,274.0,173.0,836.0
14.3,0.77,4.83,128.0,212.0,840.0
10.37,3.73,6.36,70.0,242.0,833.0
6.25,7.56,8.79,-31.0,274.0,831.0
-28.34,7.86,65.26,408.0,423.0,642.0
-28.66,8.13,64.22,514.0,419.0,640.0
-28.96,8.21,63.07,614.0,416.0,666.0
-29.19,8.03,61.8,706.0,415.0,711.0
-29.32,7.55,60.43,793.0,420.0,761.0
-29.37,6.76,58.93,876.0,433.0,805.0
-29.4,5.68,57.24,947.0,455.0,837.0
-29.37,4.39,55.35,995.0,483.0,859.0
28.22,2.2,43.27,8.0,517.0,876.0
25.02,6.72,28.35,854.0,678.0,906.0
17.42,10.99,9.8,689.0,805.0,898.0
-9.51,-13.43,4.74,480.0,834.0,870.0
-2.07,-13.98,17.03,161.0,715.0,852.0
4.74,-14.58,-28.26,-120.0,616.0,843.0
7.54,-15.04,-33.49,-491.0,434.0,795.0
7.55,-12.74,-33.93,-783.0,259.0,725.0
5.22,-9.01,-29.67,-777.0,181.0,694.0
2.14,-5.71,-22.72,-583.0,153.0,744.0
-2.08,-1.6,13.26,-368.0,121.0,783.0
-7.84,4.98,0.63,-128.0,125.0,811.0
-12.23,10.7,11.95,327.0,260.0,828.0
-14.71,14.5,21.05,669.0,336.0,851.0
-14.98,15.22,27.2,991.0,288.0,871.0
-12.3,13.52,28.35,73.0,162.0,874.0
-8.02,10.33,26.68,106.0,193.0,860.0
-2.35,8.94,23.38,870.0,275.0,840.0
3.08,-7.52,-19.82,613.0,368.0,829.0
8.88,-5.83,-16.13,412.0,463.0,827.0
16.48,-6.69,-11.86,269.0,525.0,833.0
23.49,-3.8,-8.72,204.0,618.0,858.0
-28.86,9.54,71.89,247.0,434.0,686.0
-29.08,10.52,70.72,319.0,426.0,691.0
-29.3,11.43,69.45,407.0,420.0,707.0
-29.51,12.17,68.07,514.0,416.0,730.0
-29.71,12.61,66.56,638.0,415.0,757.0
-29.86,12.68,64.94,772.0,418.0,789.0
-29.97,12.3,63.19,898.0,426.0,828.0
-29.98,11.51,61.32,1.0,436.0,859.0
-29.89,10.36,59.32,76.0,447.0,879.0
-28.53,2.71,47.54,117.0,463.0,893.0
24.83,4.35,32.74,7.0,617.0,909.0
16.78,10.81,13.68,845.0,763.0,894.0
-8.85,-13.54,1.26,465.0,865.0,867.0
-0.55,-14.54,15.7,89.0,770.0,851.0
3.64,-13.93,-23.16,-360.0,552.0,841.0
5.13,-12.08,-26.45,-590.0,382.0,765.0
4.2,-8.11,-25.09,-702.0,244.0,738.0
1.8,-4.84,-20.09,-632.0,187.0,735.0
-1.93,-0.82,11.49,-506.0,139.0,773.0
-7.74,6.45,2.8,-284.0,124.0,805.0
-12.76,12.91,14.99,181.0,231.0,829.0
-15.63,18.71,24.83,627.0,301.0,859.0
-15.49,18.2,30.29,67.0,252.0,891.0
-12.8,15.38,30.56,229.0,117.0,888.0
-8.79,12.1,28.18,903.0,191.0,846.0
-2.6,9.14,23.55,543.0,313.0,830.0
3.19,-7.58,-19.28,349.0,398.0,827.0
9.8,-7.05,-14.91,227.0,529.0,837.0
18.54,-5.31,-9.75,46.0,658.0,865.0
23.17,4.46,5.96,-404.0,701.0,576.0
-28.4,7.74,75.34,356.0,428.0,697.0
-28.5,8.52,74.09,476.0,425.0,694.0
-28.65,9.07,72.73,606.0,428.0,686.0
-28.88,9.32,71.21,724.0,435.0,691.0
-29.14,9.26,69.52,815.0,443.0,716.0
-29.35,8.95,67.66,884.0,449.0,759.0
-29.46,8.43,65.63,936.0,458.0,804.0
-29.48,7.72,63.44,980.0,474.0,837.0
-29.42,6.82,61.1,18.0,496.0,860.0
-29.29,5.74,58.62,45.0,527.0,876.0
27.62,0.58,43.99,987.0,725.0,901.0
22.48,7.05,26.62,786.0,863.0,884.0
11.97,8.26,5.3,375.0,817.0,844.0
-3.79,-7.26,9.16,27.0,576.0,827.0
3.04,-10.24,-19.6,-280.0,446.0,833.0
8.12,-15.46,-27.68,-804.0,372.0,741.0
7.89,-13.08,-28.77,-876.0,246.0,696.0
5.08,-9.24,-25.52,-670.0,212.0,751.0
0.13,-5.8,-17.46,-503.0,178.0,787.0
-5.08,-0.82,6.55,-226.0,174.0,814.0
-10.54,6.37,7.09,262.0,292.0,836.0
-15.6,13.89,22.41,850.0,337.0,872.0
-17.68,17.11,30.75,178.0,268.0,892.0
-17.4,18.42,34.79,348.0,140.0,896.0
-14.07,16.63,33.72,159.0,135.0,876.0
-9.02,13.08,30.58,796.0,227.0,850.0
-2.8,9.27,26.72,455.0,325.0,830.0
5.27,-6.92,-22.13,292.0,424.0,828.0
12.22,-5.41,-18.09,166.0,604.0,841.0
19.59,-4.04,-13.86,40.0,656.0,868.0
-28.51,7.04,81.91,219.0,440.0,650.0
-28.65,7.52,81.07,327.0,433.0,626.0
-28.83,7.87,80.11,438.0,425.0,630.0
-29.0,8.09,79.03,554.0,424.0,659.0
-29.09,8.07,77.83,677.0,436.0,698.0
-29.09,7.7,76.48,811.0,466.0,729.0
-29.05,6.87,74.93,936.0,509.0,751.0
-29.01,5.59,73.11,26.0,551.0,770.0
27.16,4.18,57.35,67.0,584.0,790.0
23.35,10.78,39.72,913.0,724.0,864.0
15.4,18.16,17.32,779.0,821.0,889.0
8.35,21.04,1.0,279.0,820.0,886.0
-2.69,-20.38,9.53,-259.0,544.0,881.0
0.7,-18.47,-15.07,-525.0,311.0,870.0
0.49,-15.2,-14.41,-731.0,219.0,818.0
-1.44,-11.08,10.12,-746.0,229.0,818.0
-4.87,-2.23,0.5,-647.0,235.0,828.0
-7.54,10.05,11.47,-389.0,163.0,821.0
-9.25,19.0,22.31,309.0,105.0,838.0
-6.47,19.93,26.92,151.0,110.0,873.0
-1.39,16.62,26.29,-356.0,-59.0,873.0
4.38,-12.26,-23.21,-195.0,-30.0,853.0
10.92,-11.14,-17.98,875.0,146.0,840.0
16.76,-12.09,-13.03,552.0,360.0,849.0
23.74,-3.91,-8.6,358.0,509.0,871.0
23.92,2.7,6.57,233.0,706.0,441.0
19.92,-6.93,-9.83,-557.0,504.0,433.0
18.39,-5.27,-10.52,324.0,219.0,776.0
16.34,-3.18,-10.97,426.0,115.0,843.0
14.04,-2.97,-12.32,197.0,94.0,850.0
-29.93,7.44,83.3,365.0,408.0,602.0
-30.28,8.41,81.59,464.0,415.0,615.0
-30.7,9.3,79.65,584.0,428.0,633.0
-31.2,10.03,77.42,702.0,444.0,666.0
-31.7,10.55,74.92,806.0,456.0,718.0
-32.14,10.83,72.19,894.0,462.0,780.0
-32.47,10.88,69.29,967.0,466.0,830.0
-32.71,10.69,66.26,25.0,471.0,865.0
-31.94,5.88,50.36,89.0,611.0,926.0
27.63,1.73,33.24,810.0,740.0,908.0
18.83,9.95,13.19,217.0,701.0,873.0
-11.11,-13.13,0.19,-260.0,465.0,855.0
-5.21,-13.16,8.99,-486.0,281.0,843.0
-1.14,-11.73,13.85,-621.0,159.0,807.0
-0.29,-9.33,13.47,-624.0,96.0,793.0
-1.36,-5.59,9.02,-515.0,76.0,804.0
-4.61,1.15,1.33,-227.0,68.0,819.0
-7.75,9.39,13.23,297.0,161.0,836.0
-10.02,15.9,24.03,806.0,224.0,862.0
-9.09,17.91,30.99,104.0,103.0,868.0
-5.65,17.45,32.97,90.0,35.0,860.0
-1.14,14.93,31.8,874.0,93.0,846.0
5.26,-14.38,-29.03,602.0,237.0,848.0
11.33,-13.56,-25.33,490.0,412.0,857.0
18.05,-10.76,-19.91,317.0,507.0,873.0
23.27,3.55,14.21,-523.0,764.0,542.0
21.1,-2.63,-15.83,-110.0,352.0,682.0
18.64,-5.46,-17.75,320.0,214.0,824.0
15.68,-2.2,-18.38,64.0,215.0,843.0
12.15,-1.19,-20.71,133.0,218.0,836.0
-28.57,7.01,66.86,148.0,415.0,705.0
-28.67,7.71,66.27,217.0,411.0,715.0
-28.75,8.26,65.65,305.0,409.0,735.0
-28.79,8.52,64.98,417.0,409.0,758.0
-28.81,8.36,64.19,551.0,410.0,776.0
-28.8,7.79,63.22,682.0,413.0,794.0
-28.73,6.89,62.05,782.0,418.0,819.0
-28.58,5.76,60.73,839.0,428.0,845.0
-28.37,4.5,59.28,862.0,442.0,864.0
26.73,1.62,49.18,864.0,462.0,876.0
23.21,6.11,35.05,801.0,593.0,896.0
16.54,10.19,16.34,714.0,744.0,887.0
9.89,10.87,2.6,395.0,819.0,865.0
-4.19,-9.63,7.54,41.0,707.0,845.0
0.39,-8.22,-14.69,-220.0,546.0,832.0
1.92,-6.18,-15.92,-532.0,261.0,766.0
1.82,-2.11,-13.69,-439.0,257.0,752.0
-0.23,-3.72,6.76,-216.0,233.0,797.0
-3.14,10.42,2.58,120.0,241.0,828.0
-6.93,17.96,13.25,640.0,325.0,863.0
-8.89,20.28,21.2,61.0,201.0,879.0
-7.94,19.88,23.4,86.0,107.0,875.0
-4.81,17.29,21.49,999.0,128.0,858.0
0.46,-16.96,-15.93,711.0,280.0,854.0
6.89,-18.36,-9.57,551.0,430.0,866.0
15.28,-9.9,-2.58,515.0,590.0,510.0
18.29,-0.97,-1.84,-534.0,561.0,477.0
16.7,-6.49,-1.01,89.0,243.0,770.0
15.26,-6.11,-1.24,280.0,132.0,833.0
13.3,-4.9,-1.79,118.0,96.0,841.0
-27.8,2.92,69.67,374.0,462.0,626.0
-27.87,3.18,68.38,455.0,472.0,631.0
-28.04,3.27,66.84,688.0,507.0,634.0
-28.23,3.14,65.05,794.0,522.0,667.0
-28.33,2.78,63.01,872.0,533.0,726.0
-28.28,2.21,60.74,922.0,544.0,776.0
-28.07,1.44,58.27,947.0,562.0,812.0
-27.74,0.52,55.66,950.0,588.0,837.0
24.72,5.65,41.69,763.0,764.0,881.0
19.49,13.94,27.38,432.0,884.0,885.0
11.11,18.96,10.15,11.0,805.0,877.0
-4.5,-19.79,2.44,-255.0,621.0,869.0
1.0,-19.02,-12.0,-474.0,457.0,844.0
4.75,-17.5,-18.51,-725.0,288.0,784.0
5.44,-14.1,-18.11,-754.0,212.0,770.0
4.25,-9.93,-12.8,-638.0,195.0,791.0
1.1,-3.73,-0.55,-166.0,181.0,814.0
-2.14,3.3,11.57,499.0,285.0,819.0
-4.58,7.27,20.73,19.0,266.0,828.0
-4.11,9.75,26.38,116.0,218.0,833.0
-2.59,9.95,27.02,99.0,197.0,832.0
-0.42,10.77,24.62,956.0,196.0,833.0
2.54,-13.76,-19.77,729.0,202.0,843.0
5.62,-15.9,-14.61,447.0,290.0,854.0
12.74,-15.1,-7.77,380.0,581.0,866.0
18.82,0.25,1.59,-319.0,911.0,679.0
21.23,-0.93,-0.93,-397.0,413.0,498.0
17.71,-4.42,-0.32,74.0,104.0,796.0
14.34,-4.2,-0.97,145.0,132.0,833.0
10.06,-2.17,-3.37,212.0,166.0,829.0
-29.27,7.36,73.51,296.0,403.0,621.0
-29.51,7.96,72.45,377.0,404.0,627.0
-29.77,8.46,71.28,461.0,411.0,651.0
-30.22,8.73,68.8,556.0,419.0,686.0
-30.38,8.32,67.45,660.0,428.0,719.0
-30.48,7.5,65.96,762.0,435.0,747.0
-30.52,6.37,64.31,843.0,440.0,774.0
-30.47,5.03,62.51,888.0,446.0,802.0
-30.35,3.63,60.56,896.0,458.0,830.0
28.59,1.33,47.56,879.0,475.0,855.0
23.87,6.69,31.25,848.0,625.0,901.0
14.13,14.19,11.24,870.0,773.0,890.0
-5.68,-18.01,3.44,355.0,834.0,867.0
0.77,-17.61,-14.35,-142.0,695.0,859.0
4.37,-13.97,-22.03,-436.0,511.0,779.0
4.67,-9.57,-23.64,-597.0,258.0,756.0
3.49,-5.79,-21.66,-573.0,158.0,745.0
0.4,-0.97,-14.33,-499.0,100.0,770.0
-3.55,-4.88,3.79,-361.0,86.0,771.0
-8.52,13.12,9.21,-87.0,75.0,813.0
-13.58,19.61,22.6,426.0,288.0,847.0
-14.65,22.24,27.36,44.0,317.0,887.0
-12.6,22.82,27.88,167.0,108.0,904.0
-7.56,17.58,23.43,230.0,9.0,901.0
-2.31,15.03,18.03,916.0,123.0,864.0
4.07,-14.28,-11.86,649.0,264.0,847.0
16.39,-5.49,-3.65,455.0,392.0,846.0
19.74,5.84,0.33,260.0,734.0,430.0
18.06,-2.07,-1.2,-718.0,724.0,408.0
15.69,-1.83,-1.91,24.0,215.0,724.0
-28.9,7.4,76.35,186.0,418.0,599.0
-29.15,8.37,75.36,294.0,411.0,584.0
-29.47,9.35,74.19,416.0,411.0,576.0
-29.88,10.25,72.82,544.0,418.0,581.0
-30.33,11.0,71.25,661.0,426.0,603.0
-30.81,11.54,69.53,759.0,436.0,642.0
-31.24,11.81,67.67,842.0,446.0,696.0
-31.6,11.81,65.68,915.0,455.0,755.0
-31.85,11.52,63.58,982.0,465.0,809.0
-32.03,10.95,61.31,40.0,476.0,848.0
-31.43,5.74,47.52,17.0,581.0,919.0
20.03,5.46,12.1,855.0,724.0,910.0
-12.19,-8.18,2.78,473.0,771.0,871.0
-4.52,-7.63,17.21,109.0,643.0,845.0
-0.44,-5.58,25.06,-247.0,414.0,828.0
0.97,-4.27,-28.47,-424.0,279.0,730.0
0.08,-0.65,-25.83,-654.0,129.0,681.0
-2.12,-1.73,19.26,-558.0,80.0,721.0
-5.53,-6.18,9.17,-409.0,72.0,789.0
-10.15,13.63,5.81,522.0,157.0,853.0
-12.27,15.74,14.79,56.0,96.0,867.0
-12.13,17.54,18.7,-57.0,-55.0,874.0
-1.67,14.04,16.54,-66.0,-58.0,866.0
5.54,-12.52,-13.09,729.0,147.0,844.0
16.06,-11.55,-8.42,478.0,342.0,842.0
23.71,6.87,4.31,261.0,610.0,867.0
23.63,2.55,3.77,-468.0,8.0,464.0
19.28,-3.35,-5.92,-422.0,445.0,485.0
15.46,-1.05,-6.65,276.0,198.0,803.0
11.19,-2.39,-8.99,62.0,201.0,835.0
-27.99,7.2,81.92,177.0,432.0,629.0
-28.15,8.22,80.97,266.0,434.0,597.0
-28.86,10.3,78.59,372.0,434.0,579.0
-29.31,11.2,77.21,488.0,425.0,586.0
-29.74,11.91,75.66,605.0,413.0,618.0
-30.15,12.42,73.99,713.0,409.0,671.0
-30.5,12.69,72.19,816.0,413.0,741.0
-30.77,12.68,70.24,916.0,424.0,798.0
-30.94,12.36,68.14,13.0,440.0,840.0
-29.94,7.16,55.02,103.0,457.0,870.0
18.89,5.15,20.53,868.0,810.0,900.0
11.53,9.01,5.93,479.0,874.0,865.0
-4.63,-10.31,6.05,113.0,793.0,845.0
1.59,-11.27,-15.48,-232.0,620.0,834.0
4.34,-11.69,-18.89,-515.0,390.0,789.0
3.95,-8.1,-16.98,-740.0,213.0,730.0
1.82,-4.21,-11.87,-647.0,129.0,739.0
-1.48,-1.47,3.97,-439.0,92.0,782.0
-5.86,10.36,8.26,-157.0,38.0,811.0
-7.79,14.94,17.27,401.0,112.0,835.0
-7.27,17.16,23.13,833.0,89.0,853.0
-3.79,15.73,25.7,997.0,22.0,861.0
0.57,-14.34,-24.89,28.0,0.0,851.0
5.9,-13.03,-21.87,907.0,90.0,844.0
14.71,-9.6,-16.8,716.0,241.0,844.0
22.64,3.19,11.67,415.0,505.0,857.0
25.42,6.31,9.69,19.0,943.0,394.0
21.39,0.44,11.45,-444.0,549.0,349.0
17.92,1.05,12.21,124.0,271.0,778.0
14.27,1.99,13.6,138.0,218.0,838.0
-28.27,3.98,87.89,64.0,450.0,721.0
-28.28,4.31,87.46,107.0,440.0,707.0
-28.26,4.71,86.92,187.0,428.0,676.0
-28.27,5.08,86.25,299.0,420.0,633.0
-28.38,5.37,85.39,420.0,418.0,598.0
-28.8,5.67,82.97,534.0,423.0,589.0
-29.0,5.66,81.4,640.0,433.0,602.0
-29.17,5.5,79.54,740.0,448.0,629.0
-29.31,5.19,77.41,835.0,464.0,662.0
-28.59,2.36,62.6,917.0,482.0,706.0
24.6,3.01,43.69,213.0,649.0,870.0
16.21,11.39,21.85,55.0,878.0,884.0
8.92,14.92,6.71,400.0,947.0,865.0
-3.32,-14.04,3.36,-224.0,742.0,855.0
0.33,-12.35,-9.99,-474.0,503.0,842.0
0.43,-8.46,-10.52,-687.0,268.0,789.0
-1.24,-3.73,7.53,-684.0,200.0,748.0
-4.66,3.02,1.05,-560.0,132.0,797.0
-8.09,11.98,13.18,-354.0,54.0,819.0
-10.24,17.55,24.87,148.0,121.0,844.0
-7.72,17.72,30.52,939.0,222.0,869.0
-2.57,17.06,30.9,127.0,43.0,856.0
12.85,-15.53,-23.99,815.0,228.0,852.0
22.94,-7.35,-17.86,632.0,505.0,868.0
25.99,6.71,13.24,594.0,686.0,401.0
20.87,-3.34,-15.84,-643.0,917.0,227.0
16.66,-4.35,-17.37,44.0,347.0,694.0
12.64,-1.96,-18.74,258.0,271.0,817.0
7.67,2.21,22.43,53.0,247.0,831.0
2.97,8.62,27.59,36.0,259.0,825.0
13.56,14.0,27.26,471.0,917.0,865.0
11.8,14.81,24.02,369.0,915.0,862.0
10.02,15.56,20.83,266.0,901.0,860.0
8.23,16.22,17.72,165.0,881.0,859.0
6.44,16.82,14.69,68.0,856.0,859.0
4.68,17.36,11.77,-24.0,827.0,859.0
2.97,17.89,8.94,-116.0,794.0,859.0
0.21,19.03,3.65,-210.0,756.0,856.0
1.68,19.72,1.23,-311.0,711.0,844.0
6.88,-23.38,-8.14,-421.0,661.0,826.0
3.7,-18.3,-10.13,-70.0,387.0,650.0
-1.85,-10.75,5.86,-198.0,253.0,647.0
-14.05,9.19,19.31,-592.0,228.0,809.0
-19.88,23.44,35.21,-44.0,256.0,851.0
-23.73,30.82,43.7,849.0,499.0,931.0
-22.11,34.53,48.95,215.0,277.0,994.0
-15.15,31.23,49.67,270.0,113.0,13.0
-4.32,29.47,49.56,879.0,185.0,962.0
14.26,-26.88,-45.99,568.0,506.0,927.0
28.92,-7.92,-30.83,510.0,31.0,930.0
25.03,5.45,26.25,723.0,-679.0,-579.0
23.44,-20.07,-40.07,-25.0,10.0,136.0
23.16,-9.92,-33.37,950.0,200.0,812.0
20.65,-7.48,-33.03,412.0,292.0,870.0
17.17,-10.97,-37.94,-107.0,290.0,872.0
15.54,-5.26,-38.24,395.0,202.0,869.0
13.59,-0.51,-39.54,225.0,204.0,852.0
10.17,1.76,41.95,71.0,231.0,842.0
6.11,5.07,44.84,74.0,251.0,832.0
0.78,11.61,48.92,69.0,263.0,827.0
-30.64,10.01,102.46,188.0,375.0,724.0
-30.72,10.88,101.75,258.0,365.0,721.0
-30.82,11.71,100.94,342.0,360.0,728.0
-30.98,12.38,100.01,455.0,361.0,737.0
-31.17,12.73,98.93,763.0,387.0,757.0
-31.62,12.42,96.25,912.0,400.0,781.0
-31.77,11.85,94.67,27.0,410.0,821.0
-31.85,11.07,92.95,115.0,418.0,857.0
-31.09,4.29,81.16,190.0,427.0,882.0
27.65,1.95,63.74,336.0,618.0,923.0
20.38,5.99,42.45,984.0,954.0,909.0
12.71,7.83,27.81,454.0,67.0,874.0
3.86,10.29,14.42,64.0,942.0,846.0
1.42,11.86,7.15,-362.0,688.0,826.0
4.52,11.19,3.25,-638.0,450.0,754.0
4.13,7.82,3.85,-776.0,243.0,637.0
1.6,2.9,7.66,-706.0,145.0,622.0
-3.4,5.77,16.87,-521.0,111.0,683.0
-9.35,14.67,27.84,-202.0,104.0,801.0
-14.35,23.6,39.25,138.0,204.0,851.0
-15.78,27.65,48.48,676.0,284.0,910.0
-13.75,29.25,52.85,964.0,139.0,939.0
-7.6,27.98,55.35,868.0,89.0,944.0
1.59,-24.23,-55.0,927.0,127.0,921.0
12.46,-24.08,-54.37,617.0,296.0,891.0
30.42,-15.46,-44.56,12.0,-293.0,-130.0
26.77,7.39,31.73,-176.0,9.0,168.0
23.17,-16.23,-44.5,291.0,230.0,755.0
20.83,-9.07,-44.11,584.0,257.0,848.0
17.76,-1.12,-42.06,-61.0,373.0,852.0
-29.19,6.14,110.81,353.0,381.0,565.0
-29.44,6.33,110.25,424.0,387.0,583.0
-29.69,6.41,109.5,512.0,403.0,602.0
-30.01,6.31,108.47,628.0,425.0,608.0
-30.36,5.98,107.13,747.0,451.0,618.0
-30.65,5.43,105.52,847.0,469.0,647.0
-30.78,4.67,103.7,927.0,475.0,692.0
-30.78,3.67,101.69,994.0,481.0,737.0
29.46,2.39,87.27,52.0,498.0,771.0
25.45,8.0,69.25,51.0,744.0,837.0
17.79,11.91,47.21,885.0,951.0,886.0
10.68,12.1,31.29,386.0,988.0,872.0
4.33,9.87,18.23,-17.0,872.0,850.0
